Neg_to_Total_Words_norm,Long_to_Total_Words_norm,Pos_to_Total_Words_norm,Long_to_Total_Sentences_norm,C7_norm,Y2,Y1
7.397145782839753e-16,0.7368109222599012,1.3307471884891526,-0.2683461489315882,-0.3649416285463128,0.0,1.0
-0.9221495877175496,0.2586310376637428,-1.1583346422276182,-0.11696066769395436,-0.3497826924156355,1.0,0.0
-0.17731679487587063,1.418930992414623,1.290900216604088,-0.1649553933369921,-1.045995576926585,1.0,1.0
-0.9748115540442166,0.8871758467914108,0.17965789537756027,-1.584953606527695,-1.319264079888883,0.0,1.0
-1.0146561561833034,-1.7558893727512963,0.6337544536501745,0.12327240816612967,0.07573174534990189,1.0,0.0
-0.856613752503545,0.3852792991109176,0.8212288972255152,0.9439023991584051,-1.0142787770207784,0.0,1.0
1.753147611949646,1.9141261954408488,0.41111493962503026,-1.1172264695652663,1.653354003556405,1.0,0.0
-0.4712384234409202,1.9444248996335889,0.02273218947545076,-0.7362492861421419,-0.14071395412030838,0.0,1.0
-1.317536131543336,1.7776591537986376e-16,1.288748669149216,0.08427217900785823,1.653354003556405,0.0,0.0
-1.144325331208161,0.5616752703466102,1.9442798288001788,-1.2489551771202716,-1.6936668738738847,0.0,1.0
-1.1625565360835333,-1.1330436873489886,-0.22020170155499738,1.2721296259324306,0.22409315380542855,1.0,0.0
1.5245821845846226,0.5395008931677832,0.6831181742625911,0.10648779992846559,1.653354003556405,0.0,1.0
-1.0147578601500904,0.11866398945389633,-0.18600620687025565,-0.3330673881381995,-0.8083069472898322,1.0,0.0
1.2828638763399214,0.864933628520962,1.2726670355560863,-0.13621705016820956,1.023481056502329,1.0,1.0
-0.2838930588671957,-0.4735497024468333,0.3041912003556756,1.593050002079092,1.653354003556405,1.0,1.0
-0.03906978934863217,-0.19058044233918556,1.2424079360614656e-15,-1.0381892450322645,-0.14071395412030838,0.0,1.0
1.5295626389945582,1.349543036373144,0.9077107188414102,0.867315203241996,0.6083850885178459,1.0,0.0
0.5190701093473928,-0.03929044117054653,0.5517455103095387,-1.361261111736509,0.7880127244638828,1.0,0.0
-1.4504551717795497,0.18540147304127683,-1.3679424585708968,-0.1418908224930574,-0.2202554918407307,1.0,0.0
0.43809976635062314,-0.32157181493027387,-1.4369233376160866,-0.6310277853167964,-0.3529235291233358,1.0,0.0
0.3265789832150777,-0.1741526166191248,-1.5328048369932057,0.7631242443245417,0.2661435268437106,1.0,0.0
0.13804778540852572,-0.24649941369729586,0.9937859527385738,-0.8080165997113139,0.7886833768064766,1.0,1.0
-1.296112509864472,-1.7808497369940484,0.17967725423466469,-0.38990639212111794,0.43041218962139666,1.0,0.0
-0.46374765322116,0.7104322506896673,-1.7264433184896046,0.11353250825963315,-0.4900521002987671,1.0,0.0
-0.8166750332920336,1.7776591537986376e-16,-0.5852179518649255,0.41524696450080734,-0.7414051494620453,1.0,0.0
1.0823297140415422,0.08773488407939542,-0.9169292874269633,0.3437789923112572,0.09608214585505308,0.0,1.0
0.5398649698987937,-0.02138931943375813,-1.074173915906474,-1.6058052208016376,-0.37354326354350803,0.0,1.0
-0.035677250255870346,-1.0516432108481883,0.5545871784975971,-0.9735040484835155,1.4408930667242776,0.0,0.0
-1.8964091238889746,-0.9905665597359492,-0.9023322604052287,1.750961633562779,1.653354003556405,1.0,0.0
0.8131369052896579,-0.1956989190435289,0.732391873370323,-1.4245934538602778,-0.9772083040947578,1.0,1.0
-0.3177686553415365,-1.2470432932702353,-0.5256334181982588,0.26360033551131046,-0.14071395412030838,0.0,1.0
-0.2839219159419227,1.9595343127690477,1.188683241371286,-0.24533934376076388,-0.14071395412030838,1.0,0.0
-0.4942509334394931,-0.28146746365730807,0.05997072825207766,0.5615241795157118,-0.14071395412030838,1.0,1.0
1.2175307727016313,1.2432054575744735,1.9442798288001788,1.6164163789522246,-1.6897091693254476,1.0,0.0
0.5941866742160541,-0.6147497797853372,-0.20592634927104753,-1.7777518460196475,0.12385746704043646,1.0,0.0
0.5807871116448131,-0.2189513464044607,-0.10011336485825324,1.7133146880861392,1.653354003556405,1.0,1.0
-1.282530357316851,0.5444559003458741,-0.76333704665688,-0.6153329988772396,-0.9424252407465737,1.0,0.0
0.41120951990255683,1.041883923391655,-0.541072205694741,-0.1728679074726648,-1.340327950977284,1.0,1.0
1.472980824890031,-0.3758797300376823,1.161228929633352,-0.9823636961056088,-0.14071395412030838,1.0,1.0
0.6472390493326878,1.4672301477237566,0.3900242054227144,-7.566446654630099e-16,-1.5053105096854025,1.0,1.0
-0.1835589200583527,-1.7685725699331973,0.535077361540149,1.4688807343236245,-0.05161300007205997,1.0,0.0
0.2807993966646782,-1.059093292205077,0.9780095669232741,0.5550677349997691,0.3670964520119212,0.0,1.0
1.2013575071650175,-0.37992261980874054,-0.9469139996519597,0.21890132914249746,0.0895900506171512,1.0,1.0
0.8401464989948542,0.05674061623198298,-1.5937931347479715,-0.04224933051326103,0.44951718986827266,1.0,1.0
0.11328083053581336,-1.2471121633918874,0.16345640077678936,-0.8882910605731209,-0.991860470257536,1.0,0.0
-0.13496750688750503,1.019597044079348,-1.3248680845636978,-0.07771310385831913,-0.1976007702930558,0.0,1.0
-1.2062168235854258,1.7776591537986376e-16,-0.38157032126866863,-1.795165479996234,-1.942944138390616,0.0,0.0
-0.7780389990390364,-1.3075066871227492,0.9974732772634823,-1.8980730559124899,-1.1448380192003378,1.0,0.0
-1.604912422274214,-1.5267196902625686,0.7730946962020404,-7.566446654630099e-16,-0.44916014538273746,1.0,0.0
0.9079277367418365,-0.29642811932890917,-1.4445215047059088,-1.6158699559047085,-0.1941586624520146,0.0,0.0
-0.07907625099100199,-0.7447678685364334,-1.8394678061299745,-1.2669812107856937,-1.212562664106011,1.0,0.0
0.8248385615065786,0.6031450768359273,0.5690612800131147,-0.23517104377695722,1.653354003556405,0.0,1.0
-0.39092680108891853,1.452536033530707,0.6460361859755839,0.858704143759802,1.653354003556405,1.0,0.0
-1.4318845222282761,0.783593169405226,-1.857007484021889,-1.782668908375388,-0.14071395412030838,1.0,0.0
0.10503492364076387,0.30844022037671476,0.25857174712939635,0.02285842678064927,-0.14071395412030838,1.0,1.0
-0.07532470747798153,1.6958026065902851,-1.0350829567280655,0.6344144896370917,-0.9077370737282807,1.0,0.0
0.42542085587760053,0.9943078032223568,1.3959332452977735,-0.30259527413105003,-0.9802351278101054,0.0,0.0
0.7931722081595161,-0.7148441676396995,-0.413482801922541,0.3409445804604278,0.5084246468185176,1.0,0.0
0.0041649707994399696,1.7776591537986376e-16,0.22579338593258913,-0.16844439797885416,-0.14071395412030838,0.0,0.0
-0.4108178994847787,-0.37521869545867115,-0.4425877195304715,1.2983868015732152,-0.7315187387718697,1.0,1.0
-0.0108619953323447,1.2703782848290848,0.02924911680392717,1.1748530418918126,0.7288681258653315,0.0,1.0
7.397145782839753e-16,-0.5596530743498301,0.19568549878538818,-0.2738472233508315,-0.07865789845126896,0.0,1.0
0.10331627282695226,1.3438308251767455,-1.4280065554106993,-0.3347579466885399,0.18928312879794115,0.0,0.0
0.9725219113238636,1.7776591537986376e-16,-0.5758237195245133,0.3536216411664293,1.653354003556405,1.0,1.0
-0.008600263033729275,1.5356321351995716,-0.5138609426789774,-1.1959207994148295,0.9045596486289535,1.0,0.0
0.26970170293248447,-0.6676629285341685,1.0197636492102147,0.9798793698449823,-0.14071395412030838,1.0,1.0
7.397145782839753e-16,1.023829475550975,1.79322532238255,0.00610349540378977,1.653354003556405,0.0,1.0
1.0678409941340603,-0.8142231947392223,-0.01645442320519053,0.5830871556447154,-0.14071395412030838,1.0,1.0
0.2945353643096393,-0.18340226463106757,0.14868123155657056,-7.566446654630099e-16,-0.14071395412030838,1.0,1.0
0.9489626989204839,-1.044476821358857,1.3866432799643325,-0.9625884215659146,0.9709827861405461,1.0,0.0
-0.923442304099344,-0.21784611700274698,0.7528857714086836,1.5477025576235868,-1.404228484010569,1.0,1.0
-0.4424153021762576,-0.05215745396364769,1.8690947022272795,0.7239521543920592,1.653354003556405,0.0,0.0
1.9631084326912902,0.17836886368021018,0.6978230534643808,0.44229660985653957,1.32024397760817,1.0,0.0
0.027923660835984465,1.6073110757814075,0.7190200266909342,-1.2100092983648794,-1.3243419712431526,1.0,0.0
0.08434998708676926,-0.034039597134241095,1.8968145476437441,0.5425552456277901,0.8471757974631717,1.0,0.0
1.5969129650717393,0.4606855707424112,0.5029479187415826,0.9396880979611058,-0.4989084678800363,1.0,1.0
0.26887703497471466,1.4392536410295744,-1.4327647736214946,-0.7391294765290103,0.40445177887227884,1.0,0.0
7.397145782839753e-16,1.7776591537986376e-16,0.7123788642716166,1.597991353720937,1.653354003556405,0.0,1.0
-1.5526869616944168,-1.8709483780322194,0.6024058346824789,0.8252653179958385,1.3498090886779217,0.0,1.0
-0.2879094680160915,-0.953745834069116,0.41586502198631786,-1.1027094283245127,1.019553914638828,1.0,1.0
0.594040899203848,0.23746394637060733,-0.3341979239785509,-0.9071430696407571,-0.16563359497394883,0.0,0.0
0.6499485869092507,-0.005871933408027978,-0.5657444382068194,-0.7752134705348886,-0.9646039051943802,1.0,0.0
0.22433729235417696,-0.09656082549846821,0.6742269401713242,-0.19441346961236966,1.3115380846622549,1.0,1.0
1.2156983250600129,-0.40676202296926467,-0.48236068052857367,0.30457290492866324,0.6456638113902795,1.0,1.0
-0.1368099704032495,-0.3484890889175101,-0.150624750491622,-0.4815890722646391,-0.46219036507099953,1.0,1.0
-0.4237576026202037,1.9578064961783304,1.3076431891140932,-0.5899184193226967,-0.14071395412030838,1.0,1.0
0.14269749933580114,1.1114205147233762,0.29612990600071626,-0.14784151282278302,-0.8199873640305081,1.0,0.0
-0.020444404312083105,1.0462155524058492,1.7737451692362018,-1.4275120721087762,-1.1562077945463212,1.0,0.0
0.14716156855309212,-0.45466693243711753,-1.655604521151426,0.3724302780231215,-0.7954455248294768,1.0,0.0
0.9907248042269222,-0.4194823809587049,-0.6536762692182899,0.1422368356554387,0.9912572809774692,0.0,0.0
7.397145782839753e-16,0.6908575026231603,-0.22029627862874823,-0.29430948472165125,-0.14071395412030838,1.0,0.0
1.0720751312648276,1.7776591537986376e-16,-1.1213367810221095,1.1892234463523588,-0.14071395412030838,1.0,1.0
-0.39963223022669303,-0.5785313036962748,-0.9683700798960799,0.2105989025891786,0.8176325936990568,0.0,0.0
-1.2628249543887426,0.1849042810952813,-0.8470368608129573,-1.1493974001540765,-0.7785248196057548,0.0,0.0
0.03887757579242163,-0.07545145605075423,-0.38904745787514505,-0.683071695440642,1.653354003556405,1.0,0.0
-0.2270499727064683,-0.47911810055406445,-1.8212601639699173,-0.8684774132129324,-1.678542522194964,1.0,1.0
0.8076707117991625,0.28122299947742385,-1.2416306250410079,-0.6224917319175102,0.2051556123758312,0.0,1.0
0.669708058176282,-0.5487760744934191,1.2753334636808085,-0.24579558731008924,1.5020585021460262,0.0,0.0
7.397145782839753e-16,-0.5254183802975657,1.2424079360614656e-15,0.03850006097046275,-0.8106015955961828,1.0,1.0
0.4826852774751549,-0.19031730487406298,0.6501914266973744,-1.1332716204103117,-0.10917511287187803,0.0,0.0
0.4028525362221301,0.2898907292552499,-0.9387792881449549,-0.6998749259980083,-1.0957213611900696,0.0,1.0
0.09532326449378864,-0.2080335778060181,-0.27239078159243485,-1.4728939799637795,-1.9053763071960077,0.0,1.0
0.5494370501636053,0.04391187946009216,0.961484930686603,-0.03894484184546484,-0.5888104430597421,0.0,0.0
-0.46248902045865775,-0.7382008742329974,0.5391072260923713,-0.008380701852257796,-1.0636222975835752,1.0,0.0
-0.14194083703610164,0.17073097489108538,0.49481301355802504,0.9578782407852897,0.609761430201984,1.0,1.0
-1.4882415930408897,-0.33306994235893367,-0.7023141538674404,0.24290862514552788,-0.8917534324527042,1.0,0.0
-1.6355775616249777,-0.585676793754489,-0.386563669972252,-0.1548320296634102,-0.34335865177136893,0.0,0.0
-1.0098819626634856,-0.9836225993504827,-0.7475617941486389,-1.3968806070290047,0.17064650439473228,1.0,0.0
0.5031370812584437,-0.08544611280857696,1.3797497715527722,-0.9393927143660107,0.7084138480596813,1.0,1.0
-0.4145120159115296,-1.0295220323930083,0.8193007416702383,0.5296949514664889,1.653354003556405,1.0,0.0
0.11920087677240927,-0.15633906524505908,-1.2861785913058752,0.013421826648951075,0.36471611774170165,1.0,1.0
-1.1492540989699815,-0.6007708693638696,-0.295954461781956,0.4230031412921565,-0.6924432143503643,1.0,0.0
-0.3683197577798873,1.4584942615136138,1.6567629171575502,-0.8454155266590876,-1.2614286538582833,1.0,0.0
7.397145782839753e-16,-0.8252353339892162,1.1160983755545748,1.6989605390000035,1.653354003556405,1.0,0.0
-0.8010968389704455,-0.0678250969648576,-0.766089837749034,0.3437789923112572,-0.7039829707918548,1.0,0.0
7.397145782839753e-16,0.042494874426615106,0.11806616728794661,-1.4078794888156643,-1.7285354626080536,1.0,1.0
-1.4574317730016737,0.11461255628421271,-0.0006609907513717541,0.2914958265229584,1.653354003556405,0.0,1.0
-0.8919980665586822,-0.40523049292951424,-0.4572500818566955,0.8652978090336853,-0.13079494690042034,0.0,1.0
-0.5445129656358924,-0.24336216588551293,-1.580055793560923,0.9653567840934909,-0.6350229680243766,1.0,0.0
-0.5913029297048658,-1.2707118151122823,0.9627501039301258,0.30980759056127954,0.5491172190490342,1.0,0.0
0.4661980402927502,-0.030326722444091923,0.2343771688601735,-0.18978967029826108,0.765340756219968,0.0,0.0
7.397145782839753e-16,0.324415801611522,1.2424079360614656e-15,-7.566446654630099e-16,0.5979091822624596,1.0,1.0
0.7048321921439872,1.235286304217162,1.7862890953815864,-0.1734750558345617,1.653354003556405,1.0,1.0
0.8598630788699395,0.955218567936665,-0.4214901786365647,0.013189648755585,-0.2866650341127009,1.0,0.0
-0.20684712974298589,1.447218704901012,-0.7002821127761903,-0.2892260239450405,-0.8073071582545874,1.0,0.0
-1.7466597348685848,-0.41040821792264337,-0.7596917287444432,-0.8248372278879621,1.653354003556405,1.0,0.0
-0.2415565851690051,1.0995047893487513,-0.3352820743736435,1.3013126011446168,0.7134024342192958,1.0,0.0
0.1605402463320078,-0.4174856102426276,1.2424079360614656e-15,1.0435437310902382,-0.08932083785871248,1.0,0.0
-0.7916120694801576,-0.599915956626447,-0.5613294385726361,-0.40589144876824307,-0.8147008887070861,0.0,0.0
-0.5293566306393843,0.11816769210828497,-0.55511990817559,0.8579107964621053,-0.14071395412030838,1.0,0.0
0.5955821703391029,-0.5230650274714493,-0.5958885936283526,1.381565782978127,1.39347640627439e-16,0.0,1.0
-1.0403868420184934,-0.6219677696635761,-0.7985854910889942,-7.566446654630099e-16,0.9367233611186428,1.0,0.0
7.397145782839753e-16,-0.5049925690014672,0.9784139014990905,1.923893894576142,1.4790790322795457,1.0,0.0
1.250844689323411,-0.828712788119649,1.9442798288001788,-0.06237658678881275,1.653354003556405,0.0,1.0
-1.5098023931551563,-1.092816188986154,-0.9471408816168821,-0.31966902200496583,1.653354003556405,0.0,1.0
-0.1986630348590892,-1.1015017366067354,0.5448531613736798,-0.9562853854125729,1.653354003556405,1.0,0.0
-0.15122478658938832,1.265308874987913,-0.2856392764100993,1.7094922779998727,-0.14071395412030838,1.0,1.0
1.6820570940560877,-0.802263995667486,0.9443634800270627,-0.791502219795788,1.102513368054735,0.0,1.0
-0.8204676766184581,-0.8693346695918774,-0.13857569648566023,0.0754401712999795,1.653354003556405,0.0,0.0
0.9274186409873647,-0.1826418901125841,0.47965279822077367,-0.3807114480320642,-0.699636848143662,1.0,0.0
0.16471168667203812,1.7776591537986376e-16,1.9442798288001788,0.007141789113901441,-1.8334296649730486,1.0,1.0
-0.9883984001001247,-0.21534037856039348,-0.23984699290137346,0.9972899621190396,-0.07239126500215244,0.0,1.0
0.2620448304307489,-0.17126550977892077,1.1623168942870776,-0.5894617767158629,0.4739774945650648,0.0,1.0
-1.6664565314990505,0.05573653622436502,-0.2937657368030783,1.2596734779760104,0.7535438094944332,1.0,0.0
-1.0134305625340592,0.349654270097988,-0.07048870242772669,-0.12231870399105031,-0.5259323089144844,1.0,0.0
-1.179830173721981,-1.205808184548148,-0.7097238903996897,-0.3377395904882883,-0.3064923294420616,1.0,0.0
0.013799142551851065,0.9805126665623413,-0.6654704467794106,-1.7820690053428787,-0.14071395412030838,0.0,1.0
0.6944326089375273,-0.9657528574424832,0.9832531761419389,0.32883705017923226,-0.2412335630610086,0.0,1.0
-1.6470381614864051,0.9550017420175589,1.0675102436069361,-0.8123686035093993,0.02666336717981414,0.0,1.0
7.397145782839753e-16,0.042953759515900615,-1.2212065268655665,-0.09750080580511451,0.38435475551643417,1.0,0.0
0.015030857900062054,0.41176830617092836,0.28377768971328415,-0.18162819098001748,-1.1717924314417683,1.0,1.0
7.397145782839753e-16,1.7776591537986376e-16,1.660280294355171,1.9522013826945905,1.653354003556405,0.0,1.0
0.7908696496634781,-0.20575481829085832,0.6468278254348396,0.19829147270727088,1.653354003556405,1.0,1.0
-0.5262132194024822,0.35469548887333047,0.7052706634895999,-0.43158300708145314,0.5448365509556216,1.0,1.0
-0.8948669143270594,-0.5947853435863697,0.5791397033635082,0.14736912296277646,-0.45852154128020095,0.0,0.0
-0.0572752903806345,1.5599667460991333,-0.20308618918703644,0.8389448376265513,-1.1913752994377091,1.0,1.0
-1.1649445427967688,-0.15601572893585858,-0.057662163842309516,1.7647803672721625,-0.3876740572901704,1.0,0.0
-0.8719362419856151,0.07303140885167546,0.24610196560293582,1.8155728374913183,1.653354003556405,1.0,0.0
-0.2860859338420184,-0.08677590945008454,-0.6446738490633815,-0.393679688754559,-0.6423478489981291,1.0,1.0
-0.2109089175388898,0.7478982975297023,-0.5956359160877973,0.8273368901592363,0.1307451228731337,1.0,1.0
-0.14087813368009525,-1.033330028133988,-0.46617599102620877,0.24296884755200157,0.9334548254829081,0.0,1.0
-1.5471828471415519,-0.7356554983887392,1.9442798288001788,1.3388925645074774,-0.6915378561804087,1.0,1.0
0.32702221262354975,0.35382507793581236,-1.277637891803584,-0.10734398821959736,-0.6944561590878634,1.0,1.0
-0.036394827305310955,0.2768591601168113,-0.30502864491415616,0.28431480903481104,-0.3323855299764407,1.0,1.0
-0.32719234628087507,0.3567716157171406,1.0781078455708228,1.325140572284615,0.8608634218598772,1.0,1.0
-0.3392166868270116,-0.18482823843565446,-0.37471272079847895,-0.8694580915348418,-0.1396693298350805,1.0,0.0
-1.197403756493978,0.003199061748440053,-1.1939161970585714,-0.1671667705869281,-0.7738228739326297,1.0,0.0
-1.9124893208629319,-1.4021873438584622,0.320738770672019,-1.159551585965858,-0.14071395412030838,1.0,1.0
0.5958453989338115,0.04753381808565313,-1.8415746782690678,-0.7972579286119594,-0.14071395412030838,1.0,1.0
-0.11805397058919712,-0.04412155010475446,-0.04245683053967183,-0.002160761288849367,-0.10424527905115344,0.0,1.0
1.2041503311136526,0.9205871350691114,0.341771350303423,-0.31219740790069705,-0.26604191568726304,1.0,1.0
-0.07263080612259604,0.12278781700949078,1.0793863555584309,1.021650750502498,-0.7401357836005037,0.0,1.0
0.635282942697753,1.0356698164518512,-0.21939198369566937,0.4646540797636408,-0.5989223075639697,1.0,1.0
-0.14228321312547415,0.16184120568806304,0.01359007841174965,-0.6296822418279805,-0.3653727974335881,1.0,0.0
0.3255974332091968,-0.6769304250962851,0.37714823373850376,1.252622289560649,1.653354003556405,0.0,1.0
-0.7015502762539524,1.441351055826332,1.9110047192513495,-1.3696356704932433,-0.6951034026887688,1.0,0.0
-0.3387386723188357,-0.07181268879503201,0.09861397125959008,0.11477645305225981,-0.3260207865341095,1.0,0.0
0.2063817295362892,-1.4418975769081133,1.2424079360614656e-15,0.41009062350543984,-0.6096074601752137,0.0,1.0
-1.032524743170441,-0.43832056318717544,0.7869095743318169,0.5268524857867962,1.653354003556405,1.0,0.0
1.3651601396829096,0.571049955024172,0.9458135795800776,-0.7460951543668197,1.653354003556405,0.0,0.0
0.7648867176035365,0.3876333186436835,0.4526132722323856,0.8528578625710158,0.8959060813362484,0.0,1.0
-0.4241452985300263,-1.127360623661081,-0.5665922432917226,-7.566446654630099e-16,-0.7628175770675976,1.0,0.0
0.5901693866213643,-0.02964237333836161,-0.24173581859463952,0.3517757381343345,-0.652613153041179,1.0,0.0
-1.0964903394968444,-1.5156593698754102,0.17705054277613128,-0.133526919420299,0.35988520609230984,1.0,0.0
-0.13221712755268944,0.32395943413263084,-0.6759612735872345,-0.20868966082451315,0.9201194745446568,1.0,1.0
0.1820812754331832,0.2896992234113133,0.6371894359593885,-7.566446654630099e-16,-0.2214289821279196,1.0,0.0
0.2163472059337518,-0.7220034093704375,-0.2511706840353029,0.5425552456277901,1.1603227211849947,1.0,1.0
0.1956854253015323,-0.7375310960752697,0.6370952584868314,0.6184309811794734,-1.1476458481103755,1.0,1.0
0.2695098678132651,0.4300370230395131,0.48609352574547693,-0.9880791891323778,-0.14071395412030838,0.0,0.0
-0.13669530186427564,0.712030647147856,0.32375978979793535,-1.3503530730197548,-1.6325061758143828,1.0,0.0
-0.5571371387912673,-1.1367923307019996,-0.3419689287722451,1.6133821586555699,-0.32067369837862725,1.0,0.0
0.5946576914733127,0.621327496539218,-0.27235173032165433,-7.566446654630099e-16,0.6213199248432772,0.0,1.0
1.5815473005850376,1.051582316558604,0.782495620152639,1.336553051716213,1.653354003556405,1.0,1.0
0.8169931514503055,-0.8071176918467031,0.3950435072834574,1.5992485736233695,-0.6164448410282483,1.0,0.0
-0.4372669491681136,0.42647338871493656,-0.27531719213611294,-0.7212061809421209,-0.5112102602243878,0.0,1.0
7.397145782839753e-16,-1.5684788886555032,-1.6109330218791884,1.3036544448344844,1.0431638834955643,1.0,0.0
-0.10680536584028458,-0.39894686844954264,0.37544675802794336,0.4099053582996735,0.422551421811617,0.0,0.0
0.14006267271381778,-1.5048331930738714,0.6484915417012511,0.5141586380111436,-0.22075824920700463,1.0,0.0
-0.4713872110439514,-0.646343180458104,0.5384104573870244,-0.9518771433581584,1.5648182491553926,1.0,1.0
-1.3423201932897093,1.7776591537986376e-16,-0.19112975672924934,-0.35429201720783593,-0.14071395412030838,0.0,1.0
-0.04906671390519842,0.24455616146965298,0.1963569524220451,1.06038533739574,-1.106584795670536,1.0,0.0
0.8302165068915334,1.206234942397976,0.3671927464673469,-1.4794400077625258,1.653354003556405,1.0,0.0
